source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag
2300207707181124736,359.83226446455956,85.44315071025032,0.5702007890230677,0.047381926,9.371439594642565,0.05733969,-0.2208344072584308,0.05393757,17.546242,16.945847,16.22204
2300207913339553152,359.8571174045645,85.45081937072327,0.3640371901293888,0.020165317,-0.4545164116594162,0.02456807,0.586291493961522,0.02368992,15.71584,15.193707,14.515922
2300207977762054784,359.92789466394936,85.46093093386334,0.4839568719639091,0.06132133,-5.670338995374969,0.07289357,4.407057831788424,0.068764165,17.768099,17.251019,16.564445
2300209008554216064,359.8749569878393,85.49650879935943,0.44001343035472185,0.101455,0.1395980195338236,0.12465291,0.1452950748052493,0.115069374,18.995373,18.26767,17.448906
2300209012849286144,359.99240237050975,85.5029279888168,0.3585613302593706,0.09034914,0.7040559271117959,0.109001674,3.810907102837786,0.10404554,18.831093,18.10735,17.329159
573291861010520576,17.916517386254274,84.40633591882035,0.7474290084478957,0.061818063,1.7401034596752953,0.083317325,-2.190226773476811,0.07185783,17.823576,17.22847,16.4942
573293166679769216,18.07182812828323,84.41911195305057,0.38591265763310867,1.7251333,-7.117405311243181,2.068884,-7.8349759852930205,2.043642,21.117538,20.935862,19.793522
573293166679769856,18.11298446918533,84.41866612289341,0.580154200045297,1.3568065,4.691264930714724,2.032824,-2.052948963737525,2.3711076,20.991018,20.792921,19.71748
573293265463526144,18.170455389545438,84.41980589201451,0.25594438050864365,0.30680192,-2.3255325844933736,0.42656007,2.177120727915393,0.38538218,20.551805,19.72329,19.02319
573293269759787648,18.120570076971294,84.43480868921607,0.30137088133528794,0.058711555,0.06258202587784811,0.075228795,1.941863788954148,0.06926829,17.590708,17.218021,16.68762
573293299823394432,18.24204213456261,84.43744213011325,0.42285679396960896,0.28555742,-6.646120062080315,0.36847132,6.897941195379164,0.3319976,20.374552,19.425629,18.366268
573293368542737664,17.961943425922467,84.42054365483168,0.7062289810538851,0.3481031,-1.857965888209821,0.45668206,-0.033595286361932576,0.43830582,20.708965,19.877186,18.98975
573293402902474752,17.76819117907981,84.41983575194433,0.48622799781084947,0.06745103,-5.642420613422266,0.08806531,0.8689236478085043,0.07982464,18.084194,17.477198,16.71594
573293505981705088,18.14163119296778,84.4459242313867,0.2779798493390401,1.2237033,-1.602765924288363,1.7024457,3.537658416134464,1.5671437,21.12055,20.628292,19.63576
573293510277953408,18.074503213505224,84.44836458259941,0.6468273418196834,0.07874915,4.003296230190528,0.09968189,-1.40660273231776,0.09737099,18.406414,17.677618,16.861046
573293682076643840,18.17971353674548,84.45494559482415,0.6191671351774906,0.021829672,2.8824297345382455,0.026529614,-5.214275445437813,0.025129868,15.538083,15.133939,14.561341
573293716436382080,18.354900802386048,84.45690361732423,0.5818914681526487,0.030266112,-3.528669635331429,0.03611031,0.9940744794201719,0.036360677,16.400007,15.974387,15.373119
573293746499883392,18.471240739653403,84.4611026760135,0.483159655929184,0.054738384,-0.5549773917592056,0.06510665,-1.0563536586231594,0.06438438,17.567127,17.029413,16.351793
573293815219439872,18.34782834459561,84.46496333817782,0.4758224271991992,1.0458506,1.0910508057214685,1.1545092,0.10443314977926423,1.8663249,20.792257,20.811996,19.931965
573293819515596032,18.38116678950763,84.46255342660527,0.5702028318253946,0.10388075,0.8324270740967962,0.12719513,3.7716121498957538,0.1262625,18.934368,18.227217,17.421747
573293883938916864,18.049173114414955,84.46038063542198,0.567397631104317,0.6327652,-3.3438337688074524,1.202934,4.646972905645664,1.5238461,21.375992,20.390427,19.528122
573293888235075200,18.1437481729472,84.44959609998448,0.46757341154588516,0.028424215,-3.279826272117202,0.040608358,-1.0659634265494204,0.03399148,16.199419,15.73861,15.112566
573293952658312448,17.961450068745396,84.47337750498585,0.2765986064370466,0.04835298,2.5159870230529986,0.057179525,0.0033677862863395265,0.056104813,17.265152,16.845121,16.237013
573294025671775872,18.22291014085731,84.48082847686719,0.40087739156169566,0.22933899,-2.2154627209907334,0.28902775,4.563415137040317,0.2934204,20.052158,19.380795,18.639736
573294025674021120,18.11802315749046,84.48287140313434,0.2795709010083188,0.040745962,-0.007270118161800232,0.04881884,-1.927610220019516,0.048515256,16.997341,16.547855,15.920307
573294025674021760,18.234730413886727,84.48069013324012,0.48816833383249825,0.12555756,-6.075921848002266,0.1537555,2.0856272618401217,0.148493,19.279696,18.409792,17.555147
573294090097275776,18.05241453395264,84.49716158875428,0.38093413096178835,0.21582168,-1.9333081857070193,0.26247984,4.772959630662104,0.27995837,19.97674,19.238005,18.463192
573294094393496320,18.02218212419636,84.49214812533502,0.26562239082597217,0.048436683,-2.6163444074589104,0.058493618,1.204159445460958,0.06039568,17.149605,16.6856,16.047188
573294128753232640,18.046561417735766,84.50417784350569,0.5101388507972969,0.024460962,-3.0161018036251583,0.029731588,2.9248704556473055,0.031280406,15.954985,15.5447035,14.95655
573311166887151744,14.42326628025234,84.27239160229372,0.26579451748524635,0.07249356,-0.8266838358138793,0.095618606,1.5353055820903556,0.09119341,18.225052,17.747667,17.112207
573311171183393408,14.4712989624492,84.27894168097588,0.26472622292506,0.070135504,-2.519074475983941,0.090673655,0.6506119965188429,0.08364979,18.001537,17.571436,16.9606
573311377341932672,15.000565145046886,84.28494475536218,0.355595462094187,0.33055848,2.0535776987375307,0.40677902,0.08297842910309333,0.37856293,20.906013,19.838743,18.81122
573311441765045760,14.813061715600364,84.29976664981051,0.32132679897295546,0.010528589,1.4030353442302315,0.013495912,-1.6303472357792121,0.012649429,13.378015,12.791549,12.060393
573311441765064320,14.949739719677135,84.29447785815135,0.3898987905428051,0.3269699,-2.509086477105141,0.43591356,1.1649624868613606,0.39374357,20.576199,19.92808,19.280222
573311480421038976,14.554370357113383,84.27535320384968,0.3436681695876967,0.105973504,2.1455391435025897,0.14206634,-0.2589148361546072,0.12956779,18.932543,18.328236,17.690275
573311510484538880,14.612222055952483,84.28854969825748,0.42947840605248677,0.3614078,-1.9180823469129473,0.45461166,0.9578295684817149,0.42520955,20.552332,20.050537,19.34125
573311514780775552,14.685083631043303,84.28944238321941,0.37457488903485614,0.070461884,-3.1060638953548527,0.09640839,2.325952770822792,0.08503877,18.145136,17.64776,16.97969
573311514780776192,14.705926605759819,84.28625083257947,0.7405509086348995,0.22918029,0.5229016858698041,0.3117578,3.496877772395468,0.2771476,20.43003,19.444477,18.461004
573311544844276480,14.546573644044706,84.2863138228911,0.4209297457106134,0.11765929,-3.347719976503333,0.15615496,-0.38942978475463974,0.14360958,19.39872,18.522858,17.615202
573311583498921344,14.465668806523004,84.30588569813673,0.4301162074262773,0.4132187,-2.411286190088677,0.50321347,1.118627099584204,0.53562033,21.359194,20.265968,19.217218
573311583500250112,14.495428471799626,84.29767038002268,0.5218128286939141,0.034430932,1.2068166753826892,0.04339743,0.8859387947261309,0.041555904,16.723104,16.309,15.726457
573311583500250752,14.538289578296181,84.29390010138425,0.5369760701032205,0.07448023,6.2813547727692,0.09697811,-0.7176977479361502,0.09030181,18.460726,17.830389,17.068274
573311617859987840,14.690819084857962,84.3050133996705,0.48520085755728715,0.1724975,-2.039505396041533,0.21658333,1.8856798923242202,0.208271,19.798864,19.156864,18.408985
573311652219724032,14.668660380732879,84.31482715818508,0.6422044984481001,0.11024006,5.215942188756475,0.1317286,2.6198886502152257,0.1284331,19.286522,18.35819,17.446259
573311720939199104,14.526509368316972,84.32396372453329,0.4538847679582203,0.022994766,-0.8978326670333885,0.02828447,2.298030011877082,0.02814489,15.856732,15.476059,14.920276
573319142642694656,12.567649041270858,84.25020069479983,0.4530015009063862,0.044004165,-4.6013402143565925,0.049685687,2.6222605677646125,0.056192085,17.155645,16.694923,16.07747
573319413223750784,12.259484984950367,84.28090041515095,0.29295191607797105,0.14880024,-0.8315989624849942,0.16221508,0.8793007871981954,0.18864843,19.220116,18.827961,18.239964
573319417520594816,12.251352420237238,84.27793935930528,0.44025088987882594,0.030232983,2.8433969192209188,0.033258215,1.9061640777828546,0.038757972,16.35463,15.953746,15.389564
573319348801122944,12.5183948681199,84.25665283769702,0.5019477063412212,0.038061347,1.5421616094785215,0.044316906,-4.1192854040243265,0.046210166,16.877985,16.423504,15.800026
573319829838303104,11.57963615728973,84.24576100152383,0.7263057871263009,0.8436511,0.8885510790126102,1.0313,-0.860964433255101,1.4924883,21.29305,20.671743,19.949205
573319864197195904,11.688338303458805,84.25832283097505,0.3863111019728488,0.030713327,-5.295563035160692,0.03788494,1.1831300039983101,0.039048865,16.407192,16.022635,15.466017
573320031699035392,12.11931147462551,84.26433310933966,0.48610055165466476,0.120586015,-0.2271531051631925,0.13243544,-1.7643825718097352,0.15686564,19.056479,18.46563,17.780943
573320070355626752,11.943762241671454,84.25977759224533,0.3690630679999325,0.055616718,1.9479704231458166,0.06315762,1.703729208467194,0.07086051,17.649782,17.243818,16.675144
573320070356004608,12.001440368558328,84.26108175769392,0.6541220334510092,0.021843476,-5.115003023337,0.02411372,1.693803124491153,0.02799632,14.750928,14.383526,13.849085
573320139075101824,12.181396923975537,84.27381405894259,0.7485545120130198,0.032881767,-8.982656997391562,0.03607159,-0.4968202577117642,0.04184441,16.357092,15.868587,15.211574
573320173432485504,12.128240041099952,84.29380591977043,0.5552649689723166,0.3423057,-7.103508821990562,0.3723983,1.5928652989686405,0.4735705,20.384575,19.944515,18.846003
573320242154312320,12.057481040762344,84.29914192895662,0.6211944559272223,0.094080165,-7.366627878897199,0.1019512,5.944663445206095,0.12025106,18.726372,18.002922,17.155273
573320272217205504,11.821171269025305,84.27560969143734,0.4751367606207227,0.11715645,-0.9121415489911407,0.12721695,1.8870227101821617,0.1481099,19.075472,18.523693,17.90896
573320306576946944,11.714412369871894,84.28742655562114,0.6939953651613316,0.43359295,-6.208799294107657,0.4146897,0.49050049510399035,0.56889635,20.759329,20.22939,19.091518
573320306576948736,11.730624164663654,84.29158666137467,0.42174429859435025,0.082115196,2.0849909577017605,0.08488559,-0.9931237414915044,0.0959859,18.05824,17.612757,16.620964
573320310873789184,11.808132748578892,84.29064648893251,0.4576229732543139,0.07321592,1.145738771766683,0.07878473,1.061034300556793,0.08912653,17.783617,17.401464,16.652372
573320375296426624,11.61523586157465,84.29800223288522,0.3825030030600971,0.20623238,-1.2245825566901554,0.22208169,1.5063711006465672,0.25140482,19.692184,19.299587,18.840694
573320482672478336,11.622867622318024,84.31432621954575,0.5108478750787839,0.027190397,-0.9958119723944513,0.03195469,5.014075914781397,0.031899836,16.041014,15.619715,15.023158
573320482672478848,11.632541724988007,84.31368514282856,0.4709177876965694,0.053148963,-3.3813285954948538,0.065113455,-0.0025973671083291986,0.06460193,17.332191,16.926445,16.336021
573320512735389184,11.716500196931658,84.32499108836502,0.4923215417457031,0.23504615,0.5509518182787759,0.27197835,0.7911378119824855,0.32158953,20.34848,19.48246,18.574623
573320512735389696,11.638663952139973,84.32890117710288,0.5762346488132215,0.11917399,2.317114310153719,0.1296457,-0.5763806319656537,0.14832628,19.10946,18.429098,17.639868
573321547824380928,13.879312418697564,84.265583605154,0.36336877834546716,0.05291823,-3.4828296807236474,0.067164116,3.9010439502636927,0.06483456,17.770782,17.232908,16.554245
573321616543854720,13.684478956732107,84.27914956713602,0.2947826429232205,0.04913394,-2.138456680143122,0.057511646,2.866961861840498,0.060119282,17.57573,17.1332,16.527538
573321994500979968,12.91382789441866,84.24752155586393,0.5481395968273973,0.13229719,-3.1251625927155975,0.16587949,2.504739585833952,0.15803689,19.274483,18.608274,17.85386
573322131939931648,13.02402325432996,84.26280953231819,0.46362360676355785,0.073258266,1.1216360468847273,0.08430221,2.7145834799630886,0.085316345,17.024035,16.500559,15.756351
573322338096020480,13.574118342627973,84.27357334732626,0.3183106805888406,0.5168895,-10.3914461421211,0.652254,-1.8369884612936405,0.63894606,21.283085,20.317507,19.126343
573322402521848576,13.377799303410061,84.28758520912073,0.6396026179987726,0.1690539,-3.991489806197217,0.20146729,2.1928123693808597,0.19246499,20.10262,19.076855,18.084068
573322406817834496,13.346775283766712,84.29061075161772,0.38377368573726056,0.0679725,1.1763001460951756,0.07870826,1.924583814700799,0.08203822,18.158522,17.658188,17.02065
573322406817835264,13.36788143108505,84.28716687730682,0.6135835051271211,0.068556234,-3.819695428012672,0.081111096,1.2878157530316616,0.07838897,18.335224,17.658163,16.90993
573322441177954176,13.49673894737729,84.29015689723887,0.6742081190914881,0.6684909,-2.083692817257366,0.87641805,-1.031635873008765,1.0460413,21.19739,20.644838,19.890787
573322471240467584,13.241558997236469,84.266429489354,0.35327602453584234,0.1420491,-2.032021593504263,0.16271059,0.3577869701189757,0.16321182,19.527328,18.86135,18.051092
573322471240469760,13.189512135774072,84.27401173495626,0.6212159342336525,0.120613515,1.623428160339189,0.13648649,-0.6070724271657558,0.15008824,19.406166,18.522188,17.580284
573322505600210944,13.224795889401316,84.28107547119455,0.2820545619305121,0.09824437,4.479787351221373,0.11657625,5.059934743173985,0.11286326,18.70776,18.244942,17.577904
573322509897049984,13.19596625513041,84.28664868553403,0.5146188675904465,0.028524423,-1.273175832081974,0.03279824,-0.6112217398049941,0.032474764,16.584415,15.997649,15.262906
573322539959950208,13.096775816539257,84.28870304382468,0.3084264509616236,0.37550315,-2.957365749518096,0.4037171,0.10745608815584734,0.5544777,20.769497,20.156288,19.480112
573322643039171200,13.313634402677069,84.30736256920416,0.6779105468988559,0.18386805,-1.3022545485351134,0.22213235,-4.012051859175498,0.20945616,20.242811,19.17344,18.173025
573322814837856896,14.105892054022917,84.26543671741756,0.35313995156256167,0.0964882,-0.37484826082954226,0.11542192,-0.7900082786575703,0.12231162,18.76892,18.28373,17.676466
573322819135077888,14.030447682022135,84.26400514609715,0.5103609436844626,0.36074743,-0.4425145992457266,0.44298375,1.5407735886132812,0.5098393,20.493155,20.147125,19.566412
573322849197597568,14.155815600527834,84.27051895968108,0.2636157014289624,0.05567474,-0.6467054350135742,0.071246155,0.8602536705419952,0.069302954,17.759201,17.324347,16.734343
573322883557338368,14.313755658460893,84.2782170445474,0.30233826964190175,0.16765708,-0.8920950878286409,0.21072578,-0.8062000114743063,0.20703726,19.648487,19.08263,18.451633
573322883557935104,14.332504243832105,84.27066464022752,0.2882886480812862,0.17850623,3.5641156680051322,0.23483995,4.780417444687384,0.22369784,19.900341,18.943449,17.977253
573322917917243520,14.325809264316673,84.2858148755408,0.3416370637918069,0.4158558,-2.4578054663450395,0.49172354,-0.26583157171893945,0.52094424,20.835234,20.279575,19.441624
573322922213914624,14.361262338827705,84.28055696304945,0.657919662829499,0.0778525,-2.0020467124517802,0.09903525,-2.184661266083836,0.09984196,18.552124,17.896118,17.132812
573323128372339968,13.863643819647317,84.29951432750984,0.48414632976438793,0.07287361,4.041626222111736,0.08890629,4.629823208498897,0.08756289,18.46366,17.846704,17.03673
573323162732079616,13.971752507230288,84.29445777127054,0.48072977270942313,0.2654909,6.20881941629862,0.32875946,0.2512330143378632,0.34174258,20.872196,19.788782,18.699318
573323231450813696,13.858937155480033,84.30358631195742,0.722605107968893,1.2349848,-2.241423554369233,2.4498935,-0.5004412325017348,1.6158504,21.152405,20.82839,19.865221
573323261514468864,13.842608170234396,84.31934353344498,0.45152525757189843,0.095126405,-2.7495378581787775,0.11546203,1.5375736491130334,0.115463145,18.893858,18.274958,17.535769
573323330233947392,14.359011500065776,84.31519534904378,0.3336231391937275,0.16621095,-1.7708664038368065,0.20641404,-0.9689632801976211,0.20035048,19.544086,18.88423,17.973284
573323330234540032,14.444157771587507,84.30722326709098,0.3472563432849466,0.14307675,1.6583396140626818,0.17559221,1.6573321698835137,0.17151698,19.408176,18.886162,18.230276
573323334528423424,14.340214069882599,84.30618066268022,0.6373903510145562,0.39459577,-3.4241761712870353,0.47401926,7.404792732412048,0.50243324,20.827871,20.235825,19.351406
573323398953427584,14.207964241200846,84.32535666761432,0.30749756494974445,0.15027303,-2.469935113015249,0.19428319,2.5604391634681534,0.18457709,19.448643,19.000185,18.359262
573323467672907264,14.432913006454807,84.32936414618672,0.3196386301033688,0.2186893,-1.2776039773017402,0.2630445,-0.05996846848559623,0.25959638,20.227589,19.476206,18.641289
573323536392387200,14.271576852506781,84.34458096412696,0.5622065088393623,0.24391371,-1.3070466162033,0.3120992,0.37490143792373914,0.3205838,20.062166,19.739933,19.265238
573323643768515968,13.889235713449418,84.32962613723394,0.3753178176931667,0.054694884,0.4310993655684209,0.066626884,2.3849535475306376,0.07085625,17.739521,17.285374,16.68412
573323742550818816,14.11135981929408,84.35252018207572,0.6875760616657148,0.10845771,0.08151748438954015,0.1321208,1.899629877282843,0.13079129,19.186605,18.4639,17.618324
573323742550819328,14.18517323514496,84.35219933216561,0.36754121428852693,0.12385931,2.3780853377482662,0.14686082,1.9456714711956224,0.15254007,19.312397,18.651579,17.866146
573323815567097856,13.993297552581854,84.3654749381678,0.5754130538389282,0.33793363,-0.4918098500979081,0.41515017,2.338202441086423,0.40372688,20.718689,20.0512,19.241268
573323948709232896,13.527888629599216,84.31544512534433,0.3635382124404947,0.2143342,-1.7006853489448475,0.2729681,0.8477685619275005,0.25510705,19.86735,19.555262,18.947617
573324090445783168,13.50496477285545,84.3470527633162,0.5665399348775784,0.2873449,-0.15172429410495203,0.33435744,3.1698350152690216,0.31972277,19.281765,18.775463,17.788492
573324124802397440,13.323421992037327,84.31614791245632,0.5659792947019401,0.24456081,7.906317258898293,0.28353566,2.890102843432133,0.2802846,20.259409,19.59415,18.860886
573324124804747520,13.285847471603015,84.324682818631,0.6312895173026138,0.1345322,2.125248938073668,0.1624428,-2.1954238020135595,0.15278319,19.543646,18.785492,17.97292
573324154867667584,13.421775962665976,84.33257546133923,0.3521022147610323,0.28324306,0.46845714700417046,0.31888643,2.1494811136383056,0.33827013,20.378176,19.800602,19.163975
573324223587149312,13.13442310742302,84.35059630175945,0.7259250388852031,0.1130284,-0.7242548289758756,0.13817477,2.1682589313091136,0.13384403,19.327084,18.545687,17.705473
573324262243696896,13.299883764914584,84.3530402138747,0.29370376975685536,0.38324803,5.741110273185989,0.43510768,-4.922811567283393,0.501765,21.136673,20.082907,19.111351
573324292306627840,13.422324910847147,84.35100772179689,0.5689553365561191,0.070352934,0.4518534304630364,0.08348174,4.21563951061546,0.07969767,18.322191,17.735437,17.017498
573324296603434624,13.323033607807323,84.35926679115614,0.2601424677536462,0.06728333,1.0579623929083493,0.08543873,1.3040795341100577,0.07751571,18.10249,17.622389,16.98625
573324330963173888,13.264447812413984,84.35147607199774,0.339702472168791,0.12749723,0.7719210695066838,0.1578184,1.6692128422036783,0.1481772,19.126862,18.672405,18.108072
573324361026109056,13.246141930563358,84.37057070898315,0.3016225379059953,0.108641006,-5.469462980601373,0.12194741,0.5858778131982572,0.1260705,18.774035,18.305605,17.660954
573324365322909696,13.150303320251183,84.36812744029052,0.5305297613876597,0.06029383,0.2482202707623562,0.07129589,6.978517041168183,0.06940375,18.058908,17.48279,16.765247
573324399682653312,13.71557967561731,84.34826300402796,0.7287304436584554,0.052409638,-1.8016527803693996,0.06685758,-4.329730949200823,0.060735356,17.790726,17.158375,16.411085
573324468402127872,13.554031709706459,84.35425720323826,0.47425670202769393,0.024721803,-5.383567627585802,0.029122632,8.42208875484532,0.0287058,16.136225,15.757219,15.2008295
573324498465063936,13.591552586552481,84.36676478723822,0.5856594883584189,0.07612471,-0.33057520329212275,0.09552479,5.494847285600885,0.088404566,18.455091,17.905561,17.207264
573324498465064064,13.654831725818099,84.36605525515911,0.352276057902603,0.10237703,-1.7377351682016238,0.12458369,2.936635321088066,0.120784074,18.765713,18.324556,17.675936
573324571481442688,13.84034415599556,84.37576958892065,0.5213302663446308,0.03151927,-0.3580082872083596,0.03751127,1.9681286621113268,0.039335918,16.712301,16.274498,15.66669
573324601544286080,13.606942260473097,84.38660977025873,0.3587430042216839,0.26595503,-1.952898695664086,0.32287145,2.9209562780487786,0.3266301,20.765177,19.728157,18.669727
573324640200815488,13.717143299508932,84.38965514370003,0.2799960119320206,0.04137606,-2.295873662983639,0.049595468,0.31514347222774997,0.048686497,17.16331,16.811512,16.292074
573324811999505920,13.419673618146478,84.38973059259997,0.3474898777399369,0.42828584,2.5273670161520387,0.55865824,0.701808225017162,0.5800934,21.010412,20.328344,19.614985
573324876422195456,13.254437620936892,84.40026637180125,0.5061649557115847,0.18385845,-6.702565073227648,0.2075652,3.5373343586089283,0.20912017,20.351564,19.249962,18.263466
573324915078717824,13.387256333564197,84.40358385801554,0.3418470562099387,0.08540118,-2.279797681275493,0.097926795,-0.6324624512199936,0.09977086,18.603573,17.985636,17.273926
573324979501548032,12.82124477953612,84.25831374899849,0.7388839967865497,0.17794771,2.310593493896668,0.19674836,1.712840255650384,0.21460825,20.038475,19.098316,18.205458
573324983795875712,12.838060668847614,84.25943142825601,0.4177372650318791,0.08875193,-1.332948243506332,0.09735151,1.0095701243967712,0.10497054,18.528315,17.86514,17.06994
573324983796819712,12.779060632669884,84.26117580689021,0.6010304786540671,0.6328094,-5.830792298463074,0.7173032,-6.97472139722151,1.0146915,21.376392,20.577656,19.375795
573325013861100928,12.705592631447916,84.2600278559026,0.5300593372712432,0.15817052,-2.2040861859589205,0.17834789,1.8475949786340111,0.2065075,19.504044,18.96089,18.24251
573325013861102848,12.582482749218991,84.27003126985622,0.26322547178642447,0.115215756,-2.8621829867091204,0.12785912,3.7187069252869698,0.14451231,19.100767,18.433605,17.67521
573325018155610624,12.640816490249941,84.26247642937584,0.3659041156601683,0.35439333,-3.391148231324851,0.40661678,-5.707680342404372,0.50468975,21.041895,19.977251,18.982521
573325052517690240,12.74651826458877,84.27225453042743,0.327177885742276,0.040002182,4.613910978603651,0.045399193,-1.2995592295108604,0.047854587,17.021385,16.594461,16.002815
573325151300063616,12.711514697332692,84.2879164705472,0.45033465421427443,0.53751636,-1.5614671586646458,0.5581571,2.6616213306148437,0.73574936,20.799091,20.370182,19.629957
573325151300064384,12.727695457126174,84.29012533367207,0.3751002280239766,0.23238814,-1.495093361486405,0.26273406,3.2099235539682,0.27007267,20.092394,19.494402,18.855513
573325220019533952,12.50733009782641,84.2726267385897,0.609895826961928,0.09213474,-2.73830597310551,0.103795126,-4.09803731628501,0.11566681,18.912384,18.071959,17.175304
573325224316381824,12.488301923554816,84.27000239988661,0.4623550343582519,0.07198918,-5.768817220132872,0.08102701,1.2984681745561146,0.089778654,18.281414,17.66716,16.94023
573325254379276032,12.446726978672427,84.28643775790296,0.39618425378300487,0.10092168,0.16319783978439742,0.110712826,1.2744931024466055,0.12633596,18.66777,18.137522,17.48696
573325254379276800,12.526251709865113,84.28692518379214,0.4337983750956114,0.1821065,-1.1611706180840924,0.22530419,6.405422558653474,0.23725575,19.887714,19.111214,18.323399
573325258674704256,12.571868958446625,84.28525932573872,0.5246945551888178,0.7529215,-1.7854687799825117,0.926788,4.9673333098905275,1.2770783,21.180666,20.520264,19.455853
573325288739013632,12.383049151208851,84.28094053622942,0.5435933154081121,0.07105309,4.191532211463755,0.07721491,1.7527278567912192,0.08728829,18.060339,17.596159,16.985247
573325357458496896,12.482850729571968,84.30262635236862,0.5594804522841509,0.23441845,7.781555817945623,0.24066538,-0.14011191382218627,0.2800914,20.402836,19.43023,18.471981
573325533554020736,12.850881496206663,84.315375530572,0.42320823939091606,0.06020708,0.10352948559121311,0.06718208,-1.3204406169733294,0.07003609,17.762186,17.353899,16.783401
573325632336413312,12.884796112932694,84.33077542876917,0.5137693935321841,0.10663578,2.354615679010476,0.12166268,-1.605882316466822,0.13628231,18.971952,18.29512,17.500374
573325670992973952,13.038377103328136,84.3239998789687,0.26586075541305404,0.02822121,-1.18286493374652,0.03269172,1.8978308810711482,0.032013234,16.433695,15.842439,15.108913
573325705352815360,12.87094630911828,84.3282573539563,0.6795037574233239,0.30174735,-2.4375068739566395,0.3317153,-0.4206576571861008,0.38750574,18.097715,17.705906,16.930832
573325769775533952,12.628251554564695,84.32006394746267,0.3227581403252563,0.36821887,-4.416924240494019,0.43211555,-0.13445264565260928,0.534227,20.64371,20.07915,19.101536
573325872854582016,12.427531547804124,84.34011599989576,0.4216248694542527,0.15299217,-2.4179977598682107,0.16707769,8.821607756451472,0.1800335,18.201656,17.653425,16.857689
573325872854585216,12.476344402949278,84.3487893264684,0.5529259974215247,0.15675864,-1.295242123227926,0.16993447,0.6779330223502038,0.20558386,19.741064,18.891457,18.07562
573325877152177920,12.405651059173309,84.34456414438816,0.2893564696624851,0.07259571,-3.9282808275670504,0.07962575,5.296131209400705,0.08686197,17.965492,17.563433,17.047968
