EDR3 id,TIC,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,labels
573980636325570560,461599451.0,573980636325570560,10.084215776649282,0.02862613,85.49377184022272,0.029743997,0.5724148622970476,0.031127762,18.389208,-2.312847597016176,0.03444541,-1.0427151393589806,0.037981004,3
573956855089661952,461599425.0,573956855089661952,10.442048187143383,0.043900754,85.44971188343739,0.048050392,0.4650198765851547,0.046870887,9.921294,-2.124853864572923,0.053035524,-1.2355231797145818,0.06090185,3
573932670130981632,461601032.0,573932670130981632,11.437239796141052,0.015472214,85.07172816313586,0.015044593,0.5505391254149783,0.017045569,32.29808,-2.1278742233972783,0.019105507,-1.0663824452759223,0.018933095,3
573956825027090944,461599412.0,573956825027090944,10.547548192691464,0.04038181,85.42274400827706,0.041377533,0.5383593311726736,0.041976195,12.825349,-2.209086821569765,0.05013417,-1.038546521935847,0.05357472,3
573983282025400320,461599491.0,573983282025400320,10.65411261669141,0.015997216,85.60285122232877,0.017690748,0.5257932045698401,0.018864583,27.871977,-2.26418603775588,0.02047678,-1.0020227540127078,0.022677258,3
573956618868483200,461599397.0,573956618868483200,10.661509433313046,0.036885366,85.39258803812331,0.036254197,0.4513043161608277,0.038938135,11.590291,-2.114548339323829,0.049001686,-1.3611235360027123,0.04595478,3
573942011682483328,461599272.0,573942011682483328,10.953969443801329,0.051227637,85.25996757462187,0.047698133,0.5046550844139935,0.050925706,9.909634,-2.3881045954374533,0.06426185,-1.033525711256006,0.059657887,3
573941878540798976,461601218.0,573941878540798976,10.992536036721717,0.028233657,85.23080448214279,0.028613623,0.5337782847566919,0.03018854,17.681488,-2.2220222674911896,0.03509651,-1.0299475117200072,0.036295414,3
573944283722434432,461601433.0,573944283722434432,11.005872079897967,0.025840005,85.33237770663013,0.025532031,0.4824782648671332,0.026557526,18.16729,-2.406317729590299,0.032707155,-1.110207104335958,0.03206835,3
573941805524028928,461601214.0,573941805524028928,11.059946339643083,0.062552914,85.22910147679761,0.058323447,0.5956499328362025,0.06457973,9.223481,-2.040894551414465,0.076845154,-0.7891403404295796,0.070728526,3
573941569303142144,461601286.0,573941569303142144,11.325817858505635,0.033717535,85.25368468830884,0.032941002,0.517957546194416,0.035283536,14.679865,-2.3171271467125227,0.04281377,-1.0052363554681245,0.042321604,3
573944146283478400,461601451.0,573944146283478400,11.326483348501434,0.026229855,85.34577660135052,0.026805112,0.5147841239145615,0.027957525,18.41308,-2.272765112895208,0.034686785,-0.9994277177918116,0.03166035,3
573968198100311296,461601506.0,573968198100311296,11.435419137745434,0.023434607,85.41039962992582,0.021894246,0.5301694095976162,0.023603197,22.461763,-2.2529337985462745,0.030096544,-1.0637847963585731,0.026273608,3
573549009293487360,461598969.0,573549009293487360,9.938466351268731,0.01734256,84.83326324481824,0.015768696,0.5096729687884705,0.018406663,27.68959,-2.353284516363256,0.021143392,-0.9800181884235432,0.021037059,3
573549932709068416,,573549932709068416,12.411280056489334,0.06085076,84.77875642339221,0.051277258,0.4792084399454886,0.06320559,7.5817413,-2.322840752346241,0.07156587,-1.4681952193135688,0.06374987,3
573552475329793152,461618421.0,573552475329793152,12.264538394990554,0.048599493,84.90722772032363,0.03984328,0.5320279668936345,0.051854484,10.260018,-2.3277746557726973,0.059516307,-1.1118400951820522,0.051196888,3
573552651425754240,,573552651425754240,11.786203676040603,0.05652909,84.86778645337175,0.05190107,0.5721269488759307,0.061881546,9.245519,-2.330530780088396,0.068694495,-1.122411450517929,0.06582232,3
573555468924280192,461599028.0,573555468924280192,10.348724130988392,0.017936783,84.93007617659245,0.0163416,0.5221142097499476,0.019153489,27.259483,-2.057052398956794,0.023848742,-1.162131480557001,0.02221454,3
573555503284019712,461599026.0,573555503284019712,10.26646205799574,0.03462546,84.92438241251321,0.031489156,0.5330740204199453,0.036756117,14.503001,-2.35883653365102,0.045140218,-1.08538314778009,0.04246565,3
573555881241149440,461600932.0,573555881241149440,11.202650200020818,0.04313696,84.90417282982968,0.04377592,0.5000905688402257,0.04923167,10.157904,-2.317924682763769,0.05529364,-1.189988778222923,0.05499016,3
573556396637219328,461600946.0,573556396637219328,11.28848468038544,0.024084123,84.93365975463486,0.022269653,0.5448841163765753,0.026379935,20.655249,-2.289108130174574,0.033113897,-1.0585947440028731,0.027979316,3
573556602795639168,461600972.0,573556602795639168,11.077517781147757,0.025533235,84.97765019003768,0.025554521,0.5310753123301388,0.028479386,18.647709,-2.258217157577501,0.033504874,-1.0256924503342848,0.03196784,3
573557221270929408,461599046.0,573557221270929408,10.051392359451713,0.027720138,84.96200615920465,0.025237128,0.548487048778831,0.02923695,18.760063,-2.347312004088286,0.03802582,-1.185746504797544,0.033298988,3
573557564868306560,461599073.0,573557564868306560,10.346641378058214,0.02478552,85.00031358707037,0.022823796,0.5251567372471,0.026232595,20.019245,-2.371077196928734,0.03278112,-1.175829129642204,0.032137197,3
573557564868307584,461599068.0,573557564868307584,10.321691975598576,0.049470186,84.99321059315415,0.04549825,0.4784007063113397,0.052702796,9.077331,-2.3661984217324803,0.064655356,-1.135058452212596,0.061221574,3
573557908465908096,461599088.0,573557908465908096,10.332411452088389,0.009020696,85.0241580226521,0.00929864,0.5275699065824415,0.010446206,50.503494,-2.243377556494177,0.011730716,-1.1019055759452476,0.013185011,3
573565295809437568,461595455.0,573565295809437568,7.932414138588285,0.04434449,84.96144460524361,0.04394103,0.4622892859285346,0.05031505,9.187893,-2.158587636658492,0.055781066,-1.108784955895424,0.06466945,3
573565501967863680,461595464.0,573565501967863680,7.632735933210981,0.018494094,84.9808133761993,0.018879624,0.5213027666908698,0.020744776,25.129353,-2.315881497762995,0.024735784,-1.1132019626654228,0.028496519,3
573567563552175104,461597234.0,573567563552175104,9.794316185982687,0.030029844,84.97375938549882,0.027375408,0.5012160053668617,0.031994015,15.665931,-2.4201489898521737,0.041174624,-1.1715668088092976,0.03715928,3
573569315898823936,461597254.0,573569315898823936,9.3603003278062,0.047114186,85.00703260335398,0.04782324,0.4772740909963348,0.05249909,9.091093,-2.145243883385371,0.06609321,-1.0745362263427716,0.07578978,3
573569453337775616,461597262.0,573569453337775616,9.49475871665972,0.02744777,85.02593292011647,0.026818391,0.5093467203360758,0.03079095,16.542091,-2.3541915071462785,0.036132567,-1.1303016328771878,0.038511287,3
573569728215680384,461599110.0,573569728215680384,9.926159058405435,0.01629885,85.05259342831481,0.016247343,0.54929458082714,0.018433694,29.7984,-2.3321010100094006,0.021874676,-1.0132040039029229,0.022623707,3
573936037385290880,461599214.0,573936037385290880,10.534651941259916,0.021299494,85.20025915237619,0.020012263,0.5618858006973793,0.02131733,26.358171,-2.3132596145366646,0.027795808,-1.1795464496949577,0.025792021,3
573956069112687488,461599359.0,573956069112687488,10.596033190778424,0.01009022,85.34270644577998,0.010152372,0.5044366705840557,0.01072719,47.024117,-2.3412525831281963,0.013160694,-1.184317631926587,0.012727242,3
573942084699217408,461599261.0,573942084699217408,10.798220207787947,0.030056508,85.2457082068709,0.028818317,0.5122373774829249,0.030766327,16.649286,-2.3135743863602074,0.03797379,-1.073096792058741,0.0358028,3
573944936557438592,461601496.0,573944936557438592,11.012947196674018,0.027095925,85.39742554430168,0.025929969,0.545018495110096,0.028323768,19.242443,-2.3923564128237493,0.039434586,-0.947535223181862,0.03237441,3
573570484129918720,461595496.0,573570484129918720,8.402607895815887,0.024207333,85.06814020523872,0.025037225,0.5026926719016361,0.026786927,18.766342,-2.2474717594906326,0.030989565,-1.129323824048449,0.034841176,3
573570621568869760,461595512.0,573570621568869760,8.513809726666125,0.023275724,85.09097728115844,0.024372239,0.5078180292009222,0.0262856,19.319248,-2.2412360078752696,0.030382881,-1.14140170672097,0.03400808,3
573570720349837568,461597304.0,573570720349837568,9.074248413839484,0.04264372,85.08960250428406,0.04493672,0.5772985935162422,0.048530564,11.895568,-2.356346069435144,0.05458793,-1.01586474494322,0.06393516,3
573941638022620288,461601296.0,573941638022620288,11.581181823645023,0.027324773,85.25657381589518,0.022853928,0.564939236503993,0.026887828,21.010965,-2.290875550673149,0.03633232,-0.9028039551225568,0.029002175,3
573573885744009984,461595536.0,573573885744009984,7.96151554231952,0.013013519,85.13323950735914,0.012741521,0.5586074547749523,0.014859884,37.591644,-2.2897278771081586,0.018336235,-1.3253193315073692,0.01790634,3
573574504219297152,461595564.0,573574504219297152,7.824744928448911,0.015766332,85.19226580185399,0.017881896,0.5480692325428997,0.01844367,29.715845,-2.178070014222894,0.02160908,-1.265744879181517,0.027902968,3
573574607298514560,461593804.0,573574607298514560,7.319131513832128,0.020233262,85.13017653446285,0.022296289,0.5538248360838965,0.02360068,23.466476,-2.324583015650901,0.028020961,-1.2124847082798929,0.034437962,3
573575397572493312,461593840.0,573575397572493312,7.138517588284804,0.0168352,85.1989879566293,0.018538354,0.5345971444889155,0.019123299,27.955278,-2.2772855673400123,0.02214845,-1.1659816663687244,0.027284525,3
573620065232233472,461592052.0,573620065232233472,6.142814327385601,0.029759334,85.1426853209155,0.030034486,0.5127193072785896,0.033539303,15.287119,-2.2805216464657967,0.037958924,-1.3144983024552528,0.041378696,3
573622436054166400,461593849.0,573622436054166400,6.616649519631345,0.018803127,85.22060826431223,0.020337828,0.5734744238218057,0.022298055,25.718586,-2.190997398513391,0.02440399,-1.260903412508139,0.027959943,3
573738468889035264,,573738468889035264,13.928627865464696,0.015845582,84.82338591528179,0.013835307,0.5424362175966018,0.017578328,30.858236,-2.2627617951851304,0.019310089,-0.7054488785040353,0.018742016,3
573739877638305920,461618414.0,573739877638305920,13.25554867935979,0.021673258,84.89251084052778,0.018364437,0.5625828767439179,0.02218734,25.356031,-2.280698237143473,0.03119319,-1.0679767209792814,0.024980322,3
573740113859803264,461620395.0,573740113859803264,13.40416525310091,0.028351478,84.92025483601667,0.024048606,0.4617107758336383,0.029350504,15.730932,-2.3276346823789167,0.037866805,-0.9635448020280228,0.031933673,3
573740186875949696,461620400.0,573740186875949696,13.595508912607473,0.01270438,84.92774269294543,0.0110523775,0.5205353983251182,0.013255738,39.268684,-2.2952496957819117,0.01643,-0.981023850267606,0.014655887,3
573941122626558208,461601226.0,573941122626558208,11.456211353606058,0.018035524,85.2343990600546,0.016652726,0.5100951265151349,0.018772185,27.172924,-2.8476827462894376,0.02251858,-0.4570901316369843,0.020249307,3
573941530646149120,461601292.0,573941530646149120,11.484768181895676,0.09417212,85.25500306114557,0.08351336,0.6154496244489444,0.09608834,6.4050393,-2.202318649894267,0.12059461,-1.051539546484593,0.09897973,3
573934315102406528,461601057.0,573934315102406528,11.49892251956238,0.030522736,85.11909955824133,0.028444737,0.4988538639199793,0.03167147,15.750892,-2.345735043499721,0.038740117,-1.0222978102438052,0.036254812,3
573943218570567296,461601370.0,573943218570567296,11.570426198117604,0.042864494,85.2916393018048,0.039316177,0.5170316597173822,0.0426428,12.124713,-2.586584870558657,0.055024903,-0.9444401577158026,0.048144482,3
573943149851699840,461601352.0,573943149851699840,11.68616534483862,0.0193553,85.28246154591767,0.018395044,0.5235231760695304,0.020134138,26.001768,-2.17216235248252,0.025220476,-1.0080123480032157,0.022559753,3
573943905765304576,461601468.0,573943905765304576,11.724920346331563,0.037070204,85.36213011743357,0.035148505,0.5849435526523572,0.038949355,15.018055,-2.474422159649255,0.050545834,-0.8399366311457286,0.044139266,3
573741561265580928,461620445.0,573741561265580928,14.316421866161432,0.029850362,85.00018888778087,0.025824996,0.5254948362864772,0.030929804,16.989918,-2.3805331071836555,0.034630463,-0.9460877663980676,0.036325794,3
573742209803867008,461620436.0,573742209803867008,13.751475569607418,0.039437853,84.98883310213267,0.03314861,0.5514085059102746,0.04108307,13.421794,-2.210699772157989,0.045993533,-0.9417353791901936,0.042979557,3
573742415962231168,461620462.0,573742415962231168,13.652593929085103,0.00929845,85.0209133598613,0.008088813,0.5307591784545115,0.00945638,56.127094,-2.4529021105280577,0.011495783,-1.0512736099416953,0.0104289455,3
573742420258940032,461620461.0,573742420258940032,13.681376340338565,0.017230839,85.02088061905967,0.01506917,0.540662184749133,0.017755665,30.450123,-2.3840708527459404,0.021141654,-0.9311830338226944,0.019674657,3
573742626417369728,461620470.0,573742626417369728,13.4883057683078,0.022732586,85.03032569423087,0.019583775,0.4909188406757629,0.023216236,21.145496,-2.37076358982415,0.028360747,-1.0805484133525805,0.026088767,3
573941466223925376,,573941466223925376,11.811411550753508,0.01720752,85.26398591956584,0.015685929,0.510085219753695,0.017424986,29.273207,-2.2774097402172937,0.021795109,-0.9983300613792548,0.019658765,3
573942978052404992,461601351.0,573942978052404992,11.859081884081974,0.031774342,85.28211919054776,0.028326506,0.5039036396782656,0.031764153,15.863908,-2.204077976663102,0.043384127,-0.9147329077288574,0.03569426,3
573940813388946176,461601127.0,573940813388946176,11.884095363105914,0.011907224,85.1840338135553,0.010549498,0.4985681439428951,0.012132235,41.0945,-2.372833154359833,0.014652417,-1.076101798331882,0.013113477,3
573942939395342336,461601318.0,573942939395342336,11.893813839855284,0.020619323,85.26404359996572,0.018719548,0.5340341797137197,0.020668281,25.838345,-2.312881607548132,0.0260878,-0.973219637839705,0.02346264,3
573743313612256128,,573743313612256128,16.228406052033705,0.02284004,84.931488271148,0.02094127,0.5638820573426566,0.023761392,23.73102,-2.4543642011270346,0.028190134,-0.9112440221118394,0.03092854,3
573743382331728896,,573743382331728896,15.97943924519512,0.025197186,84.94633103324621,0.021783274,0.4816750808093358,0.025086073,19.200897,-2.370102370840028,0.03020517,-0.9527383871010388,0.030635431,3
573743691569366528,,573743691569366528,15.657234373967194,0.04815435,84.97932652042601,0.04035098,0.5764760103935114,0.04809711,11.985668,-2.259435145836543,0.05500673,-1.00302543576701,0.055020344,3
573744103886519040,461625699.0,573744103886519040,15.242733410977008,0.031795777,84.9916401239891,0.025525227,0.5342857555212964,0.030251121,17.661684,-1.9980797611946728,0.037128404,-0.9063534935496924,0.036574453,3
573744688001774080,461625704.0,573744688001774080,15.151035143933724,0.027687445,85.00144743418885,0.021700883,0.5217293564242572,0.026403364,19.759958,-2.223575683070081,0.03217064,-0.7953344710923704,0.030569011,3
573745817576439680,461627610.0,573745817576439680,16.089923307710325,0.046800278,85.06211740470313,0.03539933,0.4647628414500193,0.041058604,11.319499,-2.487532777182363,0.05318257,-0.9747565808933872,0.05080058,3
573746405988988544,461625737.0,573746405988988544,15.145141062189326,0.013819329,85.05550650158,0.011098932,0.520898128790034,0.013265418,39.267372,-2.3935644382253134,0.016140914,-0.988683724877478,0.015627807,3
573746921384744448,461625776.0,573746921384744448,15.466790977887038,0.013826632,85.10910218911273,0.011481416,0.5372744081743597,0.013355035,40.2301,-2.3685758613856183,0.016945867,-0.9154046351677428,0.015393273,3
573747299341887488,461625709.0,573747299341887488,14.749530570203952,0.052396286,85.0104908127381,0.04437739,0.4667440720336456,0.054484364,8.566569,-2.329423780581226,0.06008081,-0.8776089036069145,0.06466279,3
573941878540803072,,573941878540803072,10.972295010628162,0.023806563,85.2252776037597,0.023308774,0.5796404796848318,0.025185144,23.015175,-2.303016165740287,0.030004205,-1.0322746650654355,0.029402543,3
573748261414555520,461620471.0,573748261414555520,13.97818336882418,0.032472786,85.03126205254524,0.028125327,0.5173287252313079,0.033490308,15.447117,-2.40978237634215,0.03938672,-0.9276285599870128,0.04080447,3
573748742450797952,461620518.0,573748742450797952,13.503194580495617,0.035017215,85.0875818831962,0.029974729,0.5109559284476375,0.03687832,13.855184,-2.3289700568123584,0.041180197,-0.8137739732424388,0.038851906,3
573748806873663744,461620495.0,573748806873663744,14.13832008237137,0.03206376,85.06816625120763,0.027645996,0.5851713883276234,0.03300425,17.730183,-2.402168494668175,0.0375096,-0.8839620866029421,0.038754035,3
573942497016670592,461601356.0,573942497016670592,11.31865956502986,0.035234433,85.28353975444216,0.033293296,0.5441387555042141,0.036584187,14.873606,-2.554693517902721,0.04475433,-0.9112346545828964,0.041366708,3
573934525556841344,461601065.0,573934525556841344,11.338315228655688,0.04621834,85.12678344435182,0.04589086,0.5546959303848058,0.051302865,10.812182,-2.3655135359504107,0.056811593,-0.9965347259728816,0.056543548,3
573943768326357120,461601450.0,573943768326357120,11.539689568315612,0.029490434,85.3456920143415,0.027548663,0.5302192653239367,0.030758403,17.238192,-2.3236611843770865,0.03989822,-1.0529830445200352,0.03335776,3
573967407826340992,461601482.0,573967407826340992,11.661035214113507,0.024542782,85.38195423695258,0.02452386,0.5109396550098436,0.026032468,19.627016,-2.444735864769822,0.033849034,-1.0423740761446818,0.031221598,3
573943940125038720,461601475.0,573943940125038720,11.695169196712442,0.015760679,85.3739179118533,0.01511942,0.5395360091243883,0.016507044,32.685196,-2.340192879143811,0.021630736,-1.0184409133007235,0.018894289,3
573748879889832192,461620515.0,573748879889832192,13.840871463793286,0.030014023,85.08761344006466,0.028615467,0.5291326419958338,0.03353458,15.778718,-2.356449680605811,0.033467587,-0.9506137003462451,0.037814766,3
573749464005384832,461625764.0,573749464005384832,14.765373019870047,0.018788833,85.09798523006869,0.015718477,0.500171728207714,0.01859536,26.897663,-2.435270134367543,0.022254163,-0.879029926614936,0.022068126,3
573749979401455360,461625792.0,573749979401455360,14.934488903695582,0.027559223,85.1326344525501,0.023799779,0.5748371193720339,0.027759474,20.70778,-2.382740689877499,0.032176115,-0.9307582902846512,0.032635733,3
573750426078043136,461625828.0,573750426078043136,14.69301418056092,0.038660496,85.18068105681795,0.03508793,0.5355512463117221,0.04009608,13.356698,-2.279100088993013,0.047435254,-0.969835504698598,0.049322654,3
573940882108411776,461601155.0,573940882108411776,11.681224902311802,0.028606134,85.20167856469851,0.025411727,0.4932335436223712,0.029149426,16.920866,-2.1990833682783872,0.034524243,-1.0202910099412028,0.03209061,3
573750559220352768,461620546.0,573750559220352768,14.014770714081653,0.058006365,85.14959675653223,0.050954636,0.5456693444688482,0.05892253,9.260793,-2.427659482191681,0.06851448,-0.926044070616872,0.073120765,3
573750804035167488,461620552.0,573750804035167488,13.725073929571026,0.030540802,85.15745098972779,0.027455093,0.5036661058856892,0.030989008,16.253056,-2.3018945387778307,0.035486396,-0.8951580042865089,0.0376911,3
573750804035168128,461620550.0,573750804035168128,13.679306554434945,0.048215106,85.15433986763794,0.042343926,0.5115549600662426,0.04858275,10.529559,-2.3206347927980917,0.056017663,-0.9943377542818282,0.058177628,3
573751010193595904,461620563.0,573751010193595904,14.326929971497565,0.009559154,85.17466162459186,0.008552307,0.5454364426678121,0.0098309545,55.481537,-2.3885804150624987,0.012353396,-0.99075016485711,0.012197963,3
573757366745224064,,573757366745224064,17.00700640154157,0.041681923,85.05922297996496,0.03536466,0.5470794905880567,0.041835442,13.076939,-2.490201789716143,0.0479514,-0.8193786730667376,0.048668385,3
573757916501026048,,573757916501026048,17.183359767485612,0.022916604,85.11148285188966,0.019303385,0.542000228635744,0.022411795,24.183704,-2.4292179561603184,0.026756402,-0.8849606804641469,0.025685037,3
573765235125276928,,573765235125276928,18.23104885968808,0.065196574,85.22432211399308,0.061122976,0.6249850814674088,0.07235056,8.638289,-2.447311330833928,0.08034707,-0.7586305397619733,0.08501897,3
573765819240817920,,573765819240817920,18.335703774590417,0.03233217,85.28228507207979,0.031013625,0.5822886570849131,0.036921464,15.771008,-2.514827855181648,0.040082082,-0.8027552326380202,0.043787334,3
573770114208135296,461627678.0,573770114208135296,16.426856983067953,0.0568329,85.1653594214683,0.052697543,0.552232225751262,0.059971042,9.208315,-2.4804013583666094,0.067010574,-0.7863700984132026,0.076763675,3
573770732683419008,461625831.0,573770732683419008,15.407968639654351,0.03653489,85.18699187491806,0.03262285,0.4965939897303298,0.037412446,13.273497,-2.3901122887095623,0.043279614,-0.8138763351354718,0.04670571,3
573771694756091264,461627700.0,573771694756091264,16.37574735709762,0.019434864,85.20708142941743,0.018567108,0.5216000854663599,0.021036064,24.795517,-2.381953110926877,0.023841,-0.933360951525522,0.026180848,3
573772347591107968,461627734.0,573772347591107968,16.756993497521833,0.048282977,85.27011115741368,0.047359146,0.5362134435903676,0.05370213,9.984957,-2.4126162910339004,0.058048625,-0.8531992270389078,0.06472807,3
573774031218293248,461625851.0,573774031218293248,14.765637609174686,0.022432523,85.22664046349534,0.020739166,0.5468921747504204,0.022899998,23.881758,-2.441880390580017,0.027798656,-0.7943692905795278,0.028874382,3
573944936557437440,461601498.0,573944936557437440,11.065253061677804,0.0265033,85.40065786931288,0.025141884,0.4615114575095266,0.027363094,16.866201,-2.1762848030192385,0.036334667,-1.015682441253597,0.030926745,3
573941187048750976,461601246.0,573941187048750976,11.329191653381786,0.066468336,85.24124032293335,0.064981975,0.5606273779319018,0.0702149,7.9844503,-1.7204445291248154,0.082437135,-0.871816603111444,0.07928074,3
573940985187624576,461601154.0,573940985187624576,11.399823736076902,0.047868967,85.19975393694504,0.045460075,0.597189792970826,0.050340146,11.863092,-2.3311293770275925,0.059080545,-1.2118516476709216,0.055721156,3
573934697355535232,461601061.0,573934697355535232,11.584234795650689,0.035873927,85.12394768728403,0.033163734,0.4954882875115358,0.037754808,13.123845,-2.4272641643200745,0.045963798,-1.0807389817105144,0.042475894,3
573943699606886656,461601437.0,573943699606886656,11.689315108638938,0.060747806,85.33383033720393,0.051042628,0.5908426596742409,0.056598403,10.439211,-2.2213343785034265,0.082023256,-1.1166422878127111,0.06375445,3
573941328784991488,461601222.0,573941328784991488,11.705939998268589,0.048938353,85.23328159224823,0.04557183,0.5723412208776415,0.050386507,11.359017,-2.476128031724329,0.06058976,-1.0327409093074489,0.057382543,3
573941672382356224,461601312.0,573941672382356224,11.709446627929754,0.025901707,85.26146597120128,0.02337437,0.5414527202922751,0.02575116,21.026342,-2.402228628988168,0.0325013,-1.0054155964685474,0.02851912,3
573940675950545920,461601112.0,573940675950545920,11.7299617783753,0.019814257,85.17082958712514,0.018545436,0.4755498841779746,0.02094262,22.707277,-2.23015438794865,0.024984583,-0.9594723539996748,0.023609977,3
573941431864196096,461601274.0,573941431864196096,11.796088113768166,0.02363231,85.24947768990516,0.02002321,0.5322880420109936,0.023833916,22.333218,-2.4625592350517547,0.030779421,-0.9251202302320948,0.024907457,3
573774065578392448,461625854.0,573774065578392448,14.841579409674864,0.03619697,85.23783661835795,0.03164637,0.5310304762722743,0.035917696,14.784648,-2.4323608269229418,0.045242928,-0.8828456552560778,0.045685887,3
